success,code,data,responseTimestamp,subfolder,subsubfolder
True,SUCCESS,"{'aggregated': {'registeredUsers': 177374, 'appOpens': 2175642}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 82065, 'percentage': 0.4626664561886184}, {'brand': 'Samsung', 'count': 30698, 'percentage': 0.17306933372422115}, {'brand': 'Vivo', 'count': 20017, 'percentage': 0.11285193996865381}, {'brand': 'Oppo', 'count': 14505, 'percentage': 0.08177635955664303}, {'brand': 'Realme', 'count': 6022, 'percentage': 0.033950860892802776}, {'brand': 'Apple', 'count': 4598, 'percentage': 0.025922626766042373}, {'brand': 'Huawei', 'count': 2413, 'percentage': 0.013604023137551163}, {'brand': 'OnePlus', 'count': 2036, 'percentage': 0.011478570703710804}, {'brand': 'Motorola', 'count': 1833, 'percentage': 0.010334096316258302}, {'brand': 'Lenovo', 'count': 1609, 'percentage': 0.009071228026655541}, {'brand': 'Others', 'count': 11578, 'percentage': 0.06527450471884268}]}",1630501498356,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 288772, 'appOpens': 3783432}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 137767, 'percentage': 0.47707880265399694}, {'brand': 'Samsung', 'count': 48641, 'percentage': 0.168440846065408}, {'brand': 'Vivo', 'count': 34019, 'percentage': 0.11780574293906611}, {'brand': 'Oppo', 'count': 24639, 'percentage': 0.08532336930173286}, {'brand': 'Realme', 'count': 11096, 'percentage': 0.038424778025570344}, {'brand': 'Apple', 'count': 6525, 'percentage': 0.022595681021705706}, {'brand': 'Huawei', 'count': 3448, 'percentage': 0.01194021581039713}, {'brand': 'OnePlus', 'count': 2688, 'percentage': 0.009308381699056695}, {'brand': 'Motorola', 'count': 2319, 'percentage': 0.00803055697920851}, {'brand': 'Lenovo', 'count': 2118, 'percentage': 0.007334506115551369}, {'brand': 'Others', 'count': 15512, 'percentage': 0.053717119388306346}]}",1630501499593,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 29745609, 'appOpens': 4033000288}, 'usersByDevice': None}",1692619298017,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 28523031, 'appOpens': 3711332541}, 'usersByDevice': None}",1692619115869,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 24716181, 'appOpens': 2771434947}, 'usersByDevice': None}",1669732286262,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 26042948, 'appOpens': 3299787866}, 'usersByDevice': None}",1669732417808,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 23398857, 'appOpens': 2570606469}, 'usersByDevice': [{'brand': 'Vivo', 'count': 6252325, 'percentage': 0.2672064280746705}, {'brand': 'Xiaomi', 'count': 4620642, 'percentage': 0.1974729791288523}, {'brand': 'Samsung', 'count': 3887688, 'percentage': 0.16614862854198392}, {'brand': 'Oppo', 'count': 3333119, 'percentage': 0.14244794094002114}, {'brand': 'Realme', 'count': 1857144, 'percentage': 0.07936900507576075}, {'brand': 'Tecno', 'count': 613379, 'percentage': 0.026214058233699194}, {'brand': 'Apple', 'count': 510886, 'percentage': 0.02183380153996411}, {'brand': 'OnePlus', 'count': 385558, 'percentage': 0.016477642476297027}, {'brand': 'Huawei', 'count': 284638, 'percentage': 0.01216461128849157}, {'brand': 'Motorola', 'count': 189003, 'percentage': 0.008077445834213184}, {'brand': 'Others', 'count': 1464475, 'percentage': 0.06258745886604632}]}",1651127653376,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 27255927, 'appOpens': 1537424924}, 'usersByDevice': None}",1674558296566,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 18980985, 'appOpens': 1072091232}, 'usersByDevice': [{'brand': 'Vivo', 'count': 4603263, 'percentage': 0.24251971117410398}, {'brand': 'Xiaomi', 'count': 4079016, 'percentage': 0.2149001224119823}, {'brand': 'Samsung', 'count': 3591961, 'percentage': 0.18923996831565906}, {'brand': 'Oppo', 'count': 2591657, 'percentage': 0.13653964744190042}, {'brand': 'Realme', 'count': 1162747, 'percentage': 0.06125851740570892}, {'brand': 'Tecno', 'count': 375642, 'percentage': 0.019790437640617702}, {'brand': 'Apple', 'count': 373677, 'percentage': 0.01968691298159711}, {'brand': 'Huawei', 'count': 291917, 'percentage': 0.015379444217462897}, {'brand': 'OnePlus', 'count': 233039, 'percentage': 0.012277497716793939}, {'brand': 'Motorola', 'count': 188248, 'percentage': 0.009917715018477703}, {'brand': 'Others', 'count': 1489818, 'percentage': 0.07849002567569596}]}",1630501500483,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 20499465, 'appOpens': 1429553825}, 'usersByDevice': [{'brand': 'Vivo', 'count': 5212563, 'percentage': 0.2542780018893176}, {'brand': 'Xiaomi', 'count': 4289230, 'percentage': 0.20923619226160292}, {'brand': 'Samsung', 'count': 3672997, 'percentage': 0.17917526140316345}, {'brand': 'Oppo', 'count': 2855694, 'percentage': 0.13930578188260034}, {'brand': 'Realme', 'count': 1363093, 'percentage': 0.06649407679663835}, {'brand': 'Tecno', 'count': 456211, 'percentage': 0.02225477591732272}, {'brand': 'Apple', 'count': 403105, 'percentage': 0.019664171723505954}, {'brand': 'Huawei', 'count': 298651, 'percentage': 0.014568721671516793}, {'brand': 'OnePlus', 'count': 283924, 'percentage': 0.013850312678891863}, {'brand': 'Motorola', 'count': 186498, 'percentage': 0.009097700842436619}, {'brand': 'Others', 'count': 1477499, 'percentage': 0.07207500293300337}]}",1634575138281,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 17661088, 'appOpens': 632535059}, 'usersByDevice': [{'brand': 'Vivo', 'count': 4143832, 'percentage': 0.23463061845340447}, {'brand': 'Xiaomi', 'count': 3873176, 'percentage': 0.21930562828292346}, {'brand': 'Samsung', 'count': 3430073, 'percentage': 0.19421640388179937}, {'brand': 'Oppo', 'count': 2390404, 'percentage': 0.13534862631339586}, {'brand': 'Realme', 'count': 987022, 'percentage': 0.05588681739199759}, {'brand': 'Apple', 'count': 347215, 'percentage': 0.019659887318380385}, {'brand': 'Tecno', 'count': 301891, 'percentage': 0.017093567508411713}, {'brand': 'Huawei', 'count': 295928, 'percentage': 0.01675593259033645}, {'brand': 'OnePlus', 'count': 208798, 'percentage': 0.011822487946382465}, {'brand': 'Gionee', 'count': 189685, 'percentage': 0.010740278288630915}, {'brand': 'Others', 'count': 1493064, 'percentage': 0.08453975202433735}]}",1630501499997,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 21977202, 'appOpens': 1185124031}, 'usersByDevice': [{'brand': 'Vivo', 'count': 5751824, 'percentage': 0.26171775642777456}, {'brand': 'Xiaomi', 'count': 4469665, 'percentage': 0.203377345305376}, {'brand': 'Samsung', 'count': 3782393, 'percentage': 0.17210530257673384}, {'brand': 'Oppo', 'count': 3095179, 'percentage': 0.1408358989465538}, {'brand': 'Realme', 'count': 1624796, 'percentage': 0.07393097629079444}, {'brand': 'Tecno', 'count': 521804, 'percentage': 0.023742967826386633}, {'brand': 'Apple', 'count': 462924, 'percentage': 0.021063827870354015}, {'brand': 'OnePlus', 'count': 336937, 'percentage': 0.015331205491945698}, {'brand': 'Huawei', 'count': 287470, 'percentage': 0.01308037301563684}, {'brand': 'Motorola', 'count': 189233, 'percentage': 0.00861042274626224}, {'brand': 'Others', 'count': 1454977, 'percentage': 0.06620392350218195}]}",1643295753243,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 8783935, 'appOpens': 62787336}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 2038775, 'percentage': 0.2321026965705006}, {'brand': 'Samsung', 'count': 1811211, 'percentage': 0.20619585641287191}, {'brand': 'Vivo', 'count': 1744564, 'percentage': 0.19860848241704884}, {'brand': 'Oppo', 'count': 1100301, 'percentage': 0.12526288047441153}, {'brand': 'Realme', 'count': 400579, 'percentage': 0.045603593378138615}, {'brand': 'Apple', 'count': 212354, 'percentage': 0.024175269967275488}, {'brand': 'Huawei', 'count': 163775, 'percentage': 0.01864483286818493}, {'brand': 'OnePlus', 'count': 142119, 'percentage': 0.01617942300347168}, {'brand': 'Gionee', 'count': 135881, 'percentage': 0.015469262921458322}, {'brand': 'Motorola', 'count': 131957, 'percentage': 0.015022538304302115}, {'brand': 'Others', 'count': 902419, 'percentage': 0.102735163682336}]}",1630501497227,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 9797304, 'appOpens': 238338999}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 2275622, 'percentage': 0.232270224543405}, {'brand': 'Samsung', 'count': 1996093, 'percentage': 0.20373900820062335}, {'brand': 'Vivo', 'count': 1985897, 'percentage': 0.20269831374018812}, {'brand': 'Oppo', 'count': 1244255, 'percentage': 0.12699973380432006}, {'brand': 'Realme', 'count': 458929, 'percentage': 0.046842376229215714}, {'brand': 'Apple', 'count': 232599, 'percentage': 0.023741123068142012}, {'brand': 'Huawei', 'count': 184875, 'percentage': 0.018869987090326074}, {'brand': 'OnePlus', 'count': 152982, 'percentage': 0.01561470380014747}, {'brand': 'Gionee', 'count': 146595, 'percentage': 0.014962789763387968}, {'brand': 'Motorola', 'count': 139254, 'percentage': 0.01421350200014208}, {'brand': 'Others', 'count': 980203, 'percentage': 0.10004823776010216}]}",1630501497756,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 7712204, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 1788113, 'percentage': 0.2318549924249929}, {'brand': 'Samsung', 'count': 1592757, 'percentage': 0.20652423094617312}, {'brand': 'Vivo', 'count': 1503951, 'percentage': 0.19500923471422696}, {'brand': 'Oppo', 'count': 948608, 'percentage': 0.12300089572319405}, {'brand': 'Realme', 'count': 350506, 'percentage': 0.0454482272512501}, {'brand': 'Apple', 'count': 191305, 'percentage': 0.024805490103736883}, {'brand': 'Huawei', 'count': 143491, 'percentage': 0.01860570596939604}, {'brand': 'OnePlus', 'count': 131526, 'percentage': 0.01705426879268235}, {'brand': 'Gionee', 'count': 123156, 'percentage': 0.015968975924392042}, {'brand': 'Motorola', 'count': 121229, 'percentage': 0.015719112201907522}, {'brand': 'Others', 'count': 817562, 'percentage': 0.10600886594804805}]}",1630501496665,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 10925031, 'appOpens': 288904693}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 2527395, 'percentage': 0.23133984699906116}, {'brand': 'Vivo', 'count': 2262135, 'percentage': 0.20705982436113912}, {'brand': 'Samsung', 'count': 2211270, 'percentage': 0.2024040023318927}, {'brand': 'Oppo', 'count': 1410408, 'percentage': 0.12909876411334667}, {'brand': 'Realme', 'count': 530557, 'percentage': 0.04856343199392295}, {'brand': 'Apple', 'count': 250014, 'percentage': 0.022884511723582295}, {'brand': 'Huawei', 'count': 204976, 'percentage': 0.0187620520252986}, {'brand': 'OnePlus', 'count': 162057, 'percentage': 0.014833550586721447}, {'brand': 'Gionee', 'count': 157774, 'percentage': 0.014441515085861084}, {'brand': 'Motorola', 'count': 147914, 'percentage': 0.013539000484300685}, {'brand': 'Others', 'count': 1060531, 'percentage': 0.0970735002948733}]}",1630501498083,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 4212964, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 966424, 'percentage': 0.22939289298460655}, {'brand': 'Samsung', 'count': 874984, 'percentage': 0.20768845876679695}, {'brand': 'Vivo', 'count': 735141, 'percentage': 0.17449496364080017}, {'brand': 'Oppo', 'count': 479239, 'percentage': 0.11375340496619482}, {'brand': 'Realme', 'count': 195523, 'percentage': 0.046409843521093466}, {'brand': 'Apple', 'count': 119357, 'percentage': 0.028330885333935917}, {'brand': 'OnePlus', 'count': 87155, 'percentage': 0.02068733556707344}, {'brand': 'Gionee', 'count': 84445, 'percentage': 0.020044082978159794}, {'brand': 'Lenovo', 'count': 79981, 'percentage': 0.018984496425794285}, {'brand': 'Motorola', 'count': 78566, 'percentage': 0.018648628376601365}, {'brand': 'Others', 'count': 512149, 'percentage': 0.12156500743894322}]}",1630501495308,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 5175453, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 1205544, 'percentage': 0.23293497206911162}, {'brand': 'Samsung', 'count': 1072593, 'percentage': 0.20724620627411747}, {'brand': 'Vivo', 'count': 938611, 'percentage': 0.18135823086404224}, {'brand': 'Oppo', 'count': 601973, 'percentage': 0.11631310341336304}, {'brand': 'Realme', 'count': 239840, 'percentage': 0.046341837130005815}, {'brand': 'Apple', 'count': 140247, 'percentage': 0.027098497464859598}, {'brand': 'OnePlus', 'count': 101721, 'percentage': 0.0196545114021903}, {'brand': 'Gionee', 'count': 95819, 'percentage': 0.018514128135256953}, {'brand': 'Motorola', 'count': 91763, 'percentage': 0.017730428621417296}, {'brand': 'Huawei', 'count': 91725, 'percentage': 0.017723086268970078}, {'brand': 'Others', 'count': 595617, 'percentage': 0.1150849983566656}]}",1630501495625,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 3158202, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 713005, 'percentage': 0.2257629499316383}, {'brand': 'Samsung', 'count': 662282, 'percentage': 0.20970222930642182}, {'brand': 'Vivo', 'count': 535439, 'percentage': 0.16953918717042166}, {'brand': 'Oppo', 'count': 352258, 'percentage': 0.111537514066548}, {'brand': 'Realme', 'count': 149488, 'percentage': 0.04733326114035771}, {'brand': 'Apple', 'count': 94107, 'percentage': 0.029797650688588}, {'brand': 'OnePlus', 'count': 71745, 'percentage': 0.0227170396320438}, {'brand': 'Gionee', 'count': 69299, 'percentage': 0.021942548323381467}, {'brand': 'Lenovo', 'count': 63011, 'percentage': 0.019951542048292036}, {'brand': 'Motorola', 'count': 61235, 'percentage': 0.019389196764488147}, {'brand': 'Others', 'count': 386333, 'percentage': 0.12232688092781906}]}",1630501494796,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 6358738, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 1482976, 'percentage': 0.2332186040689206}, {'brand': 'Samsung', 'count': 1317264, 'percentage': 0.2071580870292187}, {'brand': 'Vivo', 'count': 1200927, 'percentage': 0.1888624755415304}, {'brand': 'Oppo', 'count': 760058, 'percentage': 0.11952969284156699}, {'brand': 'Realme', 'count': 293498, 'percentage': 0.04615664303199786}, {'brand': 'Apple', 'count': 166540, 'percentage': 0.02619073155711086}, {'brand': 'OnePlus', 'count': 117138, 'percentage': 0.018421579879529554}, {'brand': 'Huawei', 'count': 115507, 'percentage': 0.018165082442459495}, {'brand': 'Motorola', 'count': 107515, 'percentage': 0.01690822927442521}, {'brand': 'Gionee', 'count': 106066, 'percentage': 0.01668035386895953}, {'brand': 'Others', 'count': 691249, 'percentage': 0.10870852046428081}]}",1630501496347,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 13563201, 'appOpens': 329941181}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 3073847, 'percentage': 0.22663138296040883}, {'brand': 'Vivo', 'count': 2941265, 'percentage': 0.216856256867387}, {'brand': 'Samsung', 'count': 2715434, 'percentage': 0.20020598382343519}, {'brand': 'Oppo', 'count': 1799104, 'percentage': 0.13264597346894733}, {'brand': 'Realme', 'count': 689124, 'percentage': 0.05080836006190574}, {'brand': 'Apple', 'count': 283321, 'percentage': 0.020888947970320575}, {'brand': 'Huawei', 'count': 246837, 'percentage': 0.0181990224873907}, {'brand': 'Tecno', 'count': 183365, 'percentage': 0.013519301232798953}, {'brand': 'OnePlus', 'count': 177245, 'percentage': 0.013068080315258912}, {'brand': 'Gionee', 'count': 172589, 'percentage': 0.012724798519169626}, {'brand': 'Others', 'count': 1281070, 'percentage': 0.09445189229297715}]}",1630501498818,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 14969412, 'appOpens': 436682870}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 3353468, 'percentage': 0.2240213576859265}, {'brand': 'Vivo', 'count': 3346801, 'percentage': 0.22357598281081448}, {'brand': 'Samsung', 'count': 2973921, 'percentage': 0.19866652076915245}, {'brand': 'Oppo', 'count': 2001908, 'percentage': 0.13373324216074753}, {'brand': 'Realme', 'count': 784695, 'percentage': 0.05241989464916858}, {'brand': 'Apple', 'count': 302588, 'percentage': 0.020213753218897308}, {'brand': 'Huawei', 'count': 265862, 'percentage': 0.017760350239541808}, {'brand': 'Tecno', 'count': 214914, 'percentage': 0.014356876542645763}, {'brand': 'OnePlus', 'count': 186566, 'percentage': 0.012463148185112415}, {'brand': 'Gionee', 'count': 180038, 'percentage': 0.01202705891186641}, {'brand': 'Others', 'count': 1358651, 'percentage': 0.09076181482612677}]}",1630501499253,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 12142053, 'appOpens': 341815756}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 2776323, 'percentage': 0.22865350694812484}, {'brand': 'Vivo', 'count': 2582003, 'percentage': 0.21264962358507247}, {'brand': 'Samsung', 'count': 2440121, 'percentage': 0.20096444975161942}, {'brand': 'Oppo', 'count': 1591219, 'percentage': 0.13105024331552498}, {'brand': 'Realme', 'count': 608298, 'percentage': 0.05009844710775023}, {'brand': 'Apple', 'count': 267588, 'percentage': 0.022038118265502546}, {'brand': 'Huawei', 'count': 225019, 'percentage': 0.01853220373852758}, {'brand': 'OnePlus', 'count': 170114, 'percentage': 0.014010316047870982}, {'brand': 'Gionee', 'count': 158979, 'percentage': 0.013093255316872691}, {'brand': 'Motorola', 'count': 156126, 'percentage': 0.012858286815252742}, {'brand': 'Others', 'count': 1166263, 'percentage': 0.09605154910788151}]}",1630501498483,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 16329494, 'appOpens': 511015109}, 'usersByDevice': [{'brand': 'Vivo', 'count': 3720519, 'percentage': 0.22784043400242532}, {'brand': 'Xiaomi', 'count': 3613815, 'percentage': 0.22130600005119572}, {'brand': 'Samsung', 'count': 3222360, 'percentage': 0.19733373244755778}, {'brand': 'Oppo', 'count': 2201891, 'percentage': 0.13484134903384024}, {'brand': 'Realme', 'count': 880750, 'percentage': 0.05393614768467413}, {'brand': 'Apple', 'count': 323405, 'percentage': 0.019804961500950367}, {'brand': 'Huawei', 'count': 283175, 'percentage': 0.017341321170147708}, {'brand': 'Tecno', 'count': 259273, 'percentage': 0.015877589348451335}, {'brand': 'OnePlus', 'count': 195918, 'percentage': 0.011997799809351103}, {'brand': 'Gionee', 'count': 188604, 'percentage': 0.01154989860677863}, {'brand': 'Others', 'count': 1439784, 'percentage': 0.0881707663446277}]}",1630501499667,bihar,state
